dataset_index,scene,object_id,valid_points,rot_deg,trans_cm,difficulty
4184,1-43-14,39,371,6.0430593,0.0977164,7.020223
4185,1-43-14,51,217,2.5625422,0.09398459,3.502388
4186,1-43-14,57,132,2.802956,0.30709672,5.8739233
4187,1-43-14,58,477,2.5625422,0.29196298,5.482172
4188,1-43-15,14,182,2.5625422,0.22704457,4.832988
4189,1-43-15,39,382,3.231497,0.18281701,5.059667
4190,1-43-15,51,209,2.5625422,0.06417555,3.2042978
4191,1-43-15,57,130,3.4199355,0.057027675,3.9902122
4192,1-43-15,58,530,2.5625422,0.21847843,4.7473264
4193,1-43-16,14,197,2.5625422,0.1561582,4.124124
4194,1-43-16,39,303,2.5625422,0.30438408,5.6063833
4195,1-43-16,51,215,2.5625422,0.20236124,4.586155
4196,1-43-16,57,136,2.5625422,0.06913059,3.253848
4197,1-43-16,58,547,2.5625422,0.31078273,5.670369
4198,1-43-17,14,196,2.5625422,0.08184055,3.3809476
4199,1-43-17,39,375,5.4824066,0.14657672,6.9481735
4200,1-43-17,51,210,2.5625422,0.20995447,4.662087
4201,1-43-17,57,131,2.5625422,0.2440763,5.0033054
4202,1-43-17,58,499,2.5625422,0.23968166,4.959359
4203,1-43-18,14,183,2.5625422,0.26297656,5.1923075
4204,1-43-18,39,376,7.243782,0.0736242,7.980024
4205,1-43-18,51,198,2.5625422,0.3097569,5.6601114
4206,1-43-18,57,132,2.5625422,0.114513375,3.707676
4207,1-43-18,58,547,2.5625422,0.23372053,4.8997474
4208,1-43-19,14,167,2.5625422,0.12220369,3.7845793
4209,1-43-19,39,379,2.6663835,0.042064376,3.0870273
4210,1-43-19,51,183,2.5625422,0.12835473,3.8460894
4211,1-43-19,57,124,2.7355933,0.042746343,3.1630569
4212,1-43-19,58,581,2.5625422,0.13772693,3.9398115
4213,1-43-20,14,154,3.6656473,0.23397377,6.005385
4214,1-43-20,39,390,5.390779,0.07414242,6.132203
4215,1-43-20,51,173,2.5625422,0.14102575,3.9727998
4216,1-43-20,57,137,4.2919936,0.048631936,4.778313
4217,1-43-20,58,523,2.5625422,0.30912852,5.6538277
4218,1-44-0,14,167,2.5625422,0.20546031,4.6171455
4219,1-44-0,39,380,2.5625422,0.10830093,3.6455517
4220,1-44-0,51,215,2.5625422,0.24340911,4.9966335
4221,1-44-0,57,136,2.5625422,0.18489312,4.4114733
4222,1-44-0,58,483,2.5625422,0.27389157,5.301458
4223,1-44-1,14,174,2.5625422,0.17442757,4.306818
4224,1-44-1,39,380,4.4223514,0.1963588,6.3859396
4225,1-44-1,51,198,2.5625422,0.28316128,5.394155
4226,1-44-1,57,126,6.9796877,0.13936193,8.373307
4227,1-44-1,58,562,2.675471,0.22221874,4.8976583
4228,1-44-2,14,167,2.5625422,0.20408484,4.6033907
4229,1-44-2,39,370,3.887863,0.11838646,5.0717278
4230,1-44-2,51,215,2.5625422,0.28854242,5.4479666
4231,1-44-2,57,132,2.5625422,0.110407375,3.666616
4232,1-44-2,58,533,2.5625422,0.16703063,4.2328486
4233,1-44-4,14,179,2.5625422,0.15314853,4.0940275
4234,1-44-4,39,377,2.5625422,0.107372835,3.6362705
4235,1-44-4,51,201,3.162236,0.08811221,4.043358
4236,1-44-4,57,127,8.299312,0.21631423,10.462454
4237,1-44-4,58,539,2.5625422,0.19155517,4.478094
4238,1-44-5,14,173,2.5625422,0.115328215,3.7158244
4239,1-44-5,39,372,4.7910104,0.085459456,5.645605
4240,1-44-5,51,197,2.5625422,0.15029943,4.0655365
4241,1-44-5,57,129,5.710554,0.09282895,6.6388435
4242,1-44-5,58,379,5.6702914,0.5233605,10.903896
4243,1-44-6,14,192,2.5625422,0.12064862,3.7690284
4244,1-44-6,39,363,2.5625422,0.090819314,3.4707353
4245,1-44-6,51,174,2.5625422,0.20448707,4.607413
4246,1-44-6,57,129,5.5542502,0.08433261,6.3975763
4247,1-44-6,58,480,2.688608,0.2535218,5.223826
4248,1-44-7,14,186,2.5625422,0.04118747,2.974417
4249,1-44-7,39,367,8.1367035,0.19832596,10.119963
4250,1-44-7,51,213,2.5625422,0.09532958,3.5158381
4251,1-44-7,57,130,7.21439,0.09842572,8.198647
4252,1-44-7,58,512,2.5625422,0.1702477,4.2650194
4253,1-44-8,14,175,2.5625422,0.03651642,2.9277065
4254,1-44-8,39,382,2.5625422,0.15509303,4.1134725
4255,1-44-8,51,224,3.8137217,0.23249273,6.138649
4256,1-44-8,57,124,2.5625422,0.07539273,3.3164694
4257,1-44-8,58,555,2.5625422,0.1240473,3.8030152
4258,1-44-9,14,170,3.2396653,0.24401793,5.679845
4259,1-44-9,39,372,6.2484913,0.18011759,8.049667
4260,1-44-9,51,200,2.5625422,0.05432244,3.1057665
4261,1-44-9,57,125,8.542172,0.07808311,9.323004
4262,1-44-9,58,536,2.5625422,0.11381768,3.7007189
4263,1-44-10,14,165,2.5625422,0.3401496,5.9640384
4264,1-44-10,39,379,2.5625422,0.09975671,3.5601094
4265,1-44-10,51,148,2.5625422,0.3757302,6.3198442
4266,1-44-10,57,125,5.7214236,0.0670594,6.3920174
4267,1-44-10,58,500,2.5625422,0.1292478,3.85502
4268,1-44-11,14,179,2.5810368,0.078736834,3.368405
4269,1-44-11,39,369,2.5625422,0.1640251,4.202793
4270,1-44-11,51,200,2.5625422,0.12432977,3.80584
4271,1-44-11,57,132,7.7494226,0.10434186,8.792841
4272,1-44-11,58,453,2.719302,0.22566994,4.9760013
4273,1-44-12,14,205,2.8705812,0.11395059,4.010087
4274,1-44-12,39,368,2.8994179,0.09210006,3.8204184
4275,1-44-12,51,198,2.5625422,0.36318517,6.194394
4276,1-44-12,57,129,2.5625422,0.054927126,3.1118135
4277,1-44-12,58,282,3.088194,0.53029406,8.391134
4278,1-44-13,14,184,2.5625422,0.06591467,3.2216887
4279,1-44-13,39,380,2.5625422,0.14928049,4.055347
4280,1-44-13,51,56,4.5731177,1.0329062,14.90218
4281,1-44-13,57,131,2.5625422,0.19524904,4.515033
4282,1-44-13,58,553,2.5625422,0.17021932,4.264735
4283,1-44-14,14,188,2.5625422,0.29915106,5.554053
4284,1-44-14,39,373,2.5625422,0.17102651,4.272807
4285,1-44-14,51,142,5.8340507,0.37027732,9.536823
4286,1-44-14,57,133,2.6762025,0.13455331,4.0217357
4287,1-44-14,58,544,2.5625422,0.15880351,4.1505775
4288,1-44-15,14,167,2.5625422,0.337784,5.940382
4289,1-44-15,39,370,2.5625422,0.08032408,3.365783
4290,1-44-15,51,214,2.5625422,0.19017193,4.4642615
4291,1-44-15,57,131,2.5625422,0.124039724,3.8029394
4292,1-44-15,58,545,2.5625422,0.17871322,4.349674
4293,1-44-16,14,205,2.5625422,0.2322786,4.8853283
4294,1-44-16,39,349,129.58664,0.15520602,131.1387
4295,1-44-16,51,102,13.9673395,0.14731434,15.440483
4296,1-44-16,57,104,2.5625422,0.16473804,4.209923
4297,1-44-16,58,496,2.5625422,0.30549905,5.6175327
4298,1-44-17,14,173,2.7499382,0.0725562,3.4755
4299,1-44-17,39,370,6.0415993,0.17099547,7.751554
4300,1-44-17,51,207,4.530602,0.045176588,4.982368
4301,1-44-17,57,121,3.4282837,0.12236149,4.6518984
4302,1-44-17,58,522,2.9331818,0.16286995,4.561881
4303,1-44-18,14,181,3.2431684,0.16261348,4.869303
4304,1-44-18,39,384,3.360453,0.14282294,4.788682
4305,1-44-18,51,211,2.5625422,0.09288298,3.491372
4306,1-44-18,57,128,7.4871845,0.10867156,8.5739
4307,1-44-18,58,513,2.7442377,0.22246917,4.9689293
4308,1-44-20,14,187,3.3223677,0.18263273,5.148695
4309,1-44-20,39,370,3.003418,0.083085895,3.834277
4310,1-44-20,51,201,2.7497957,0.15979865,4.347782
4311,1-44-20,57,131,7.152971,0.12982962,8.451267
4312,1-44-20,58,490,2.5625422,0.12593023,3.8218446
4313,1-45-0,14,186,2.5625422,0.1522191,4.084733
4314,1-45-0,39,376,2.5625422,0.08144253,3.3769674
4315,1-45-0,51,217,2.5625422,0.08478661,3.4104083
4316,1-45-0,57,129,2.5625422,0.1669141,4.2316833
4317,1-45-0,58,555,2.5625422,0.052039426,3.0829365
4318,1-45-1,14,189,2.80519,0.003490151,2.8400917
4319,1-45-1,39,383,6.9519787,0.24637583,9.415737
4320,1-45-1,51,202,2.5625422,0.10536075,3.6161497
4321,1-45-1,57,132,4.888642,0.13252048,6.2138467
4322,1-45-1,58,593,2.5625422,0.05681347,3.130677
4323,1-45-2,14,203,2.5625422,0.12386371,3.8011794
4324,1-45-2,39,372,2.8985403,0.19194855,4.8180256
4325,1-45-2,51,208,2.5625422,0.14913201,4.0538626
4326,1-45-2,57,132,2.6174843,0.16250402,4.2425246
4327,1-45-2,58,502,2.5625422,0.3263078,5.82562
4328,1-45-3,14,179,2.9085183,0.34330258,6.341544
4329,1-45-3,39,369,8.085681,0.06442599,8.72994
4330,1-45-3,51,226,2.5625422,0.104060955,3.6031518
4331,1-45-3,57,124,3.9997818,0.18785052,5.8782873
4332,1-45-3,58,364,3.7545242,0.34929413,7.2474656
4333,1-45-4,14,177,2.5625422,0.20959999,4.658542
4334,1-45-4,39,363,2.5625422,0.08511074,3.4136496
4335,1-45-4,51,188,2.5625422,0.14157647,3.9783068
4336,1-45-4,57,125,5.81379,0.10307145,6.8445044
4337,1-45-4,58,594,2.5625422,0.061320852,3.1757507
4338,1-45-5,14,193,3.5703995,0.16079345,5.178334
4339,1-45-5,39,378,2.5625422,0.15914072,4.1539493
4340,1-45-5,51,202,2.9069028,0.060382463,3.5107274
4341,1-45-5,57,129,2.5625422,0.049886327,3.0614054
4342,1-45-5,58,591,2.5625422,0.22561762,4.8187184
4343,1-45-6,14,174,2.5625422,0.048634693,3.0488892
4344,1-45-6,39,375,2.5625422,0.20605074,4.6230497
4345,1-45-6,51,213,2.5625422,0.16071545,4.169697
4346,1-45-6,57,125,2.5625422,0.17733231,4.335865
4347,1-45-6,58,543,2.5625422,0.1485057,4.0475993
4348,1-45-7,14,177,3.6699188,0.11582285,4.8281474
4349,1-45-7,39,378,2.5625422,0.1964526,4.527068
4350,1-45-7,51,220,2.5625422,0.14862028,4.048745
4351,1-45-7,57,134,5.8170257,0.18270515,7.6440773
4352,1-45-7,58,512,2.5625422,0.22011545,4.7636967
4353,1-45-8,14,182,2.5625422,0.29389122,5.5014544
4354,1-45-8,39,376,2.5625422,0.1817782,4.3803244
4355,1-45-8,51,180,2.5625422,0.14878902,4.050432
4356,1-45-8,57,132,3.1647115,0.36469266,6.811638
4357,1-45-8,58,585,2.5625422,0.06601197,3.222662
4358,1-45-9,14,191,2.5625422,0.1413344,3.9758863
4359,1-45-9,39,380,4.7908063,0.18347652,6.6255713
4360,1-45-9,51,221,2.5625422,0.056576356,3.128306
4361,1-45-9,57,132,8.771538,0.14872697,10.258807
4362,1-45-9,58,486,2.5625422,0.22801526,4.8426948
4363,1-45-10,14,188,2.5625422,0.04652943,3.0278366
4364,1-45-10,39,381,5.999695,0.08265186,6.8262134
4365,1-45-10,51,212,4.0173693,0.19794892,5.9968586
4366,1-45-10,57,18,80.15469,0.81039387,88.25864
4367,1-45-10,58,562,2.5625422,0.08153264,3.3778687
4368,1-45-11,14,191,2.5625422,0.2808845,5.3713875
4369,1-45-11,39,374,2.5625422,0.15077372,4.070279
4370,1-45-11,51,178,2.5625422,0.41735545,6.7360964
4371,1-45-11,57,126,2.5625422,0.05140445,3.0765867
4372,1-45-11,58,435,2.5625422,0.29678118,5.530354
4373,1-45-12,14,199,2.5893652,0.117367856,3.7630439
4374,1-45-12,39,372,2.6362617,0.082947455,3.4657364
4375,1-45-12,51,218,3.026727,0.17398694,4.7665963
4376,1-45-12,57,128,9.698054,0.1085461,10.783515
4377,1-45-12,58,360,2.5625422,0.35406935,6.1032357
4378,1-45-13,14,191,2.5625422,0.10544523,3.6169944
4379,1-45-13,39,380,3.019539,0.03873578,3.4068968
4380,1-45-13,51,214,2.6332905,0.10360461,3.6693366
4381,1-45-13,57,126,3.0047865,0.040147703,3.4062636
4382,1-45-13,58,519,2.5625422,0.16092107,4.171753
4383,1-45-14,14,183,2.80519,0.26390132,5.4442034
4384,1-45-14,39,372,8.821716,0.08105693,9.632286
4385,1-45-14,51,231,2.5625422,0.2351014,4.913556
4386,1-45-14,57,120,3.7772462,0.04798223,4.2570686
4387,1-45-14,58,517,2.5625422,0.14023001,3.9648423
4388,1-45-16,14,194,3.009994,0.10112659,4.02126
4389,1-45-16,39,370,6.633652,0.091072015,7.5443726
4390,1-45-16,51,194,2.5625422,0.29692274,5.5317698
4391,1-45-16,57,126,13.312555,0.14080963,14.720652
4392,1-45-16,58,558,2.5625422,0.07383081,3.3008504
4393,1-45-17,14,154,2.5625422,0.1610609,4.173151
4394,1-45-17,39,382,2.5625422,0.18006204,4.3631625
4395,1-45-17,51,226,3.1322536,0.12140537,4.3463073
4396,1-45-17,57,130,2.5625422,0.20480806,4.6106224
4397,1-45-17,58,591,2.5625422,0.06568011,3.2193432
4398,1-45-18,14,190,2.813273,0.04211025,3.2343755
4399,1-45-18,39,387,2.5625422,0.12068845,3.7694268
4400,1-45-18,51,210,3.6397028,0.09121686,4.5518713
4401,1-45-18,57,126,12.532226,0.23965546,14.928781
4402,1-45-18,58,528,2.6464884,0.2704217,5.3507056
4403,1-45-19,14,195,2.5625422,0.21351892,4.697731
4404,1-45-19,39,371,6.183645,0.14377867,7.6214314
4405,1-45-19,51,211,2.5625422,0.13311204,3.8936627
4406,1-45-19,57,137,11.293042,0.034295764,11.636
4407,1-45-19,58,554,2.5625422,0.20122102,4.5747523
4408,1-45-20,14,188,2.5625422,0.046048023,3.0230224
4409,1-45-20,39,379,4.1635833,0.1838654,6.0022373
4410,1-45-20,51,207,3.111938,0.22123682,5.3243065
4411,1-45-20,57,128,2.5625422,0.05470591,3.1096013
4412,1-45-20,58,579,2.5625422,0.09706979,3.53324
4413,1-46-1,14,190,2.5625422,0.08252517,3.387794
4414,1-46-1,39,362,2.5625422,0.15535475,4.11609
4415,1-46-1,51,174,2.5625422,0.2205104,4.767646
4416,1-46-1,57,128,2.5625422,0.09212647,3.4838068
4417,1-46-1,58,536,2.5625422,0.24204345,4.982977
4418,1-46-2,14,202,2.5625422,0.23638238,4.926366
4419,1-46-2,39,374,2.5625422,0.097382255,3.5363648
4420,1-46-2,51,218,2.5625422,0.09801006,3.5426428
4421,1-46-2,57,131,5.822549,0.032267686,6.1452255
4422,1-46-2,58,607,2.5625422,0.20685701,4.631112
4423,1-46-3,14,175,2.5625422,0.10978683,3.6604104
4424,1-46-3,39,368,3.4700055,0.19430503,5.413056
4425,1-46-3,51,209,2.5625422,0.116604716,3.7285893
4426,1-46-3,57,92,50.135918,0.15337527,51.66967
4427,1-46-3,58,577,2.5625422,0.12339722,3.7965145
4428,1-46-4,14,204,2.7590344,0.07079328,3.466967
4429,1-46-4,39,377,7.824786,0.067628205,8.501068
4430,1-46-4,51,206,3.3137531,0.12015884,4.5153418
4431,1-46-4,57,129,5.8504233,0.24020311,8.252455
4432,1-46-4,58,507,2.5625422,0.13679145,3.9304566
4433,1-46-5,14,198,2.5625422,0.07529358,3.3154778
4434,1-46-5,39,372,6.054435,0.11201842,7.1746187
4435,1-46-5,51,223,2.5625422,0.22812147,4.8437567
4436,1-46-5,57,129,3.2478735,0.17493817,4.9972553
4437,1-46-5,58,493,2.5625422,0.15489063,4.1114483
4438,1-46-8,14,183,2.6897726,0.23570947,5.0468674
4439,1-46-8,39,356,7.3390102,0.09943958,8.333406
4440,1-46-8,51,221,2.618232,0.14098269,4.028059
4441,1-46-8,57,130,4.293088,0.20315436,6.3246317
4442,1-46-8,58,500,2.5625422,0.22012442,4.7637863
4443,1-46-9,14,158,2.5625422,0.12277262,3.7902684
4444,1-46-9,39,370,2.5625422,0.23535855,4.9161277
4445,1-46-9,51,215,2.5625422,0.11064551,3.6689973
4446,1-46-9,57,120,5.8782325,0.27110028,8.589235
4447,1-46-9,58,557,2.5625422,0.25878197,5.150362
4448,1-46-10,14,188,2.8232749,0.024879428,3.0720692
4449,1-46-10,39,378,2.5625422,0.09765339,3.539076
4450,1-46-10,51,197,2.5625422,0.45747524,7.137295
4451,1-46-10,57,137,6.351905,0.18863839,8.238289
4452,1-46-10,58,571,2.5625422,0.281583,5.378372
4453,1-46-11,14,195,4.319377,0.18643703,6.1837473
4454,1-46-11,39,378,2.815916,0.045399234,3.2699084
4455,1-46-11,51,214,2.5625422,0.1259695,3.8222373
4456,1-46-11,57,128,11.248434,0.18291917,13.077625
4457,1-46-11,58,486,2.8637536,0.28775033,5.7412567
4458,1-46-12,14,192,2.5625422,0.261141,5.173952
4459,1-46-12,39,378,4.052894,0.14712577,5.524152
4460,1-46-12,51,200,2.5625422,0.13090235,3.8715658
4461,1-46-12,57,124,2.5625422,0.014904185,2.711584
4462,1-46-12,58,539,2.5625422,0.21852715,4.7478137
4463,1-46-13,14,184,2.5625422,0.10974704,3.6600127
4464,1-46-13,39,380,2.5625422,0.1052632,3.6151743
4465,1-46-13,51,218,2.892997,0.2073182,4.966179
4466,1-46-13,57,124,8.500735,0.083714694,9.337882
4467,1-46-13,58,503,2.5625422,0.21514082,4.71395
4468,1-46-14,14,181,2.5625422,0.20253453,4.587888
4469,1-46-14,39,376,3.8503091,0.13485149,5.198824
4470,1-46-14,51,201,2.5625422,0.24029543,4.9654965
4471,1-46-14,57,131,2.8426912,0.15852855,4.4279766
4472,1-46-14,58,544,2.5625422,0.13482262,3.9107685
4473,1-46-15,14,173,3.8803,0.333569,7.21599
4474,1-46-15,39,374,6.383743,0.20418756,8.425618
4475,1-46-15,51,226,2.5625422,0.21036333,4.666176
4476,1-46-15,57,128,3.996255,0.10216526,5.0179076
4477,1-46-15,58,520,2.5625422,0.1604499,4.1670413
4478,1-46-16,14,182,2.6947167,0.3526471,6.2211876
4479,1-46-16,39,371,3.2824697,0.03190423,3.601512
4480,1-46-16,51,211,2.5625422,0.09857005,3.5482426
4481,1-46-16,57,131,6.691697,0.074685164,7.4385486
4482,1-46-16,58,587,3.7638996,0.19053878,5.669287
4483,1-46-17,14,181,2.5625422,0.15245268,4.087069
4484,1-46-17,39,387,4.0575786,0.117968835,5.237267
4485,1-46-17,51,218,2.5625422,0.13753672,3.9379094
4486,1-46-17,57,133,5.035089,0.12122743,6.247363
4487,1-46-17,58,561,2.5625422,0.13609001,3.9234424
4488,1-46-18,14,201,3.526478,0.124698676,4.7734647
4489,1-46-18,39,357,2.5625422,0.21629383,4.7254806
4490,1-46-18,51,142,3.0231028,0.3937078,6.9601808
4491,1-46-18,57,127,2.5625422,0.09591589,3.521701
4492,1-46-18,58,489,6.9064317,0.25418457,9.448277
4493,1-46-19,14,188,2.5625422,0.18838066,4.4463487
4494,1-46-19,39,365,8.12364,0.09191649,9.042805
4495,1-46-19,51,206,2.5625422,0.08829732,3.4455154
4496,1-46-19,57,126,5.710726,0.036486,6.075586
4497,1-46-19,58,396,2.66021,0.37167448,6.376955
4498,1-47-0,14,190,2.8656666,0.36680284,6.533695
4499,1-47-0,39,361,2.5625422,0.0849258,3.4118001
4500,1-47-0,51,212,3.6934257,0.100294754,4.696373
4501,1-47-0,57,127,3.3299608,0.065185934,3.98182
4502,1-47-0,58,576,2.5625422,0.12542425,3.8167849
4503,1-47-1,14,182,2.6392303,0.112498574,3.764216
4504,1-47-1,39,363,2.5625422,0.11763603,3.7389026
4505,1-47-1,51,211,3.4360418,0.1754273,5.190315
4506,1-47-1,57,135,4.0382757,0.12477739,5.28605
4507,1-47-1,58,515,2.5625422,0.16657579,4.2283
4508,1-47-2,14,171,2.5625422,0.10288316,3.591374
4509,1-47-2,39,371,5.336269,0.057015225,5.906421
4510,1-47-2,51,184,2.5625422,0.14192727,3.9818149
4511,1-47-2,57,131,2.9670231,0.06218351,3.5888581
4512,1-47-2,58,547,2.5625422,0.09178046,3.4803467
4513,1-47-3,14,184,2.5625422,0.23851867,4.947729
4514,1-47-3,39,387,2.5625422,0.1391409,3.9539514
4515,1-47-3,51,225,2.5625422,0.207788,4.6404223
4516,1-47-3,57,135,7.4003,0.11391455,8.539446
4517,1-47-3,58,495,2.5625422,0.62482136,8.810756
4518,1-47-4,14,195,2.5625422,0.22037339,4.7662764
4519,1-47-4,39,370,4.7365236,0.08193523,5.555876
4520,1-47-4,51,193,2.5625422,0.25844824,5.1470246
4521,1-47-4,57,125,2.657928,0.07109473,3.3688753
4522,1-47-4,58,578,6.5170417,0.2949133,9.466175
4523,1-47-5,14,194,2.5625422,0.07301815,3.2927237
4524,1-47-5,39,378,2.5625422,0.1368897,3.9314392
4525,1-47-5,51,203,2.8552647,0.086332634,3.718591
4526,1-47-5,57,134,2.6069188,0.15017721,4.108691
4527,1-47-5,58,501,2.5625422,0.14909579,4.0535
4528,1-47-7,14,193,2.5625422,0.049116753,3.0537097
4529,1-47-7,39,372,2.5625422,0.065278985,3.215332
4530,1-47-7,51,222,5.224723,0.083372764,6.0584507
4531,1-47-7,57,127,2.6781766,0.06766275,3.354804
4532,1-47-7,58,534,2.5625422,0.07751889,3.3377311
4533,1-47-8,14,179,2.5625422,0.035747062,2.920013
4534,1-47-8,39,365,7.2452445,0.17035787,8.948823
4535,1-47-8,51,209,2.6743,0.42032358,6.877536
4536,1-47-8,57,137,5.194219,0.14295213,6.62374
4537,1-47-8,58,472,2.6993613,0.33345908,6.033952
4538,1-47-9,14,171,2.5625422,0.30651322,5.627674
4539,1-47-9,39,356,5.0347776,0.13226235,6.357401
4540,1-47-9,51,206,2.5625422,0.02349989,2.7975411
4541,1-47-9,57,132,15.1457615,0.06355618,15.781323
4542,1-47-9,58,527,6.604558,0.24078074,9.012365
4543,1-47-10,14,159,2.5625422,0.20028856,4.565428
4544,1-47-10,39,380,3.636366,0.07672932,4.403659
4545,1-47-10,51,210,3.714782,0.29590917,6.673874
4546,1-47-10,57,123,10.4855795,0.14371304,11.92271
4547,1-47-10,58,508,2.5625422,0.22424799,4.8050222
4548,1-47-11,14,198,2.5625422,0.06775244,3.2400665
4549,1-47-11,39,380,4.733752,0.23069443,7.040696
4550,1-47-11,51,183,3.4808784,0.25590265,6.0399046
4551,1-47-11,57,131,8.154347,0.10967693,9.251117
4552,1-47-11,58,534,3.6052172,0.17322625,5.3374796
4553,1-47-12,14,202,4.2836804,0.24903494,6.7740297
4554,1-47-12,39,384,8.506139,0.23821813,10.88832
4555,1-47-12,51,160,2.5625422,0.34605664,6.0231085
4556,1-47-12,57,130,4.2271633,0.1277977,5.5051403
4557,1-47-12,58,556,2.5625422,0.1129465,3.692007
4558,1-47-13,14,176,2.9740086,0.16849864,4.6589947
4559,1-47-13,39,372,3.2816947,0.13964352,4.67813
4560,1-47-13,51,202,2.5625422,0.09037435,3.4662857
4561,1-47-13,57,125,2.5625422,0.04829392,3.0454814
4562,1-47-13,58,516,2.5625422,0.21103506,4.6728926
4563,1-47-14,14,186,4.5238523,0.13946162,5.9184685
4564,1-47-14,39,377,5.1143904,0.17596523,6.8740425
4565,1-47-14,51,190,2.5625422,0.46335128,7.1960554
4566,1-47-14,57,134,3.6086373,0.071835525,4.3269925
4567,1-47-14,58,562,2.5625422,0.13750151,3.9375572
4568,1-47-15,14,181,2.5625422,0.176617,4.3287125
4569,1-47-15,39,363,2.5625422,0.17528547,4.315397
4570,1-47-15,51,224,2.5625422,0.07721741,3.3347163
4571,1-47-15,57,119,5.9719243,0.15704794,7.5424037
4572,1-47-15,58,581,2.5625422,0.06859468,3.248489
4573,1-47-16,14,197,2.5625422,0.25928706,5.1554127
4574,1-47-16,39,377,3.490203,0.17174447,5.2076473
4575,1-47-16,51,222,2.5625422,0.09544651,3.5170074
4576,1-47-16,57,124,3.067012,0.13807362,4.447748
4577,1-47-16,58,574,2.5625422,0.21259701,4.6885123
4578,1-47-17,14,163,3.496256,0.21213247,5.617581
4579,1-47-17,39,371,2.5625422,0.20400819,4.602624
4580,1-47-17,51,224,2.5625422,0.14905918,4.053134
4581,1-47-17,57,129,4.452631,0.14446431,5.897274
4582,1-47-17,58,451,2.5625422,0.31911185,5.7536607
4583,1-47-18,14,191,2.5625422,0.109453216,3.6570745
4584,1-47-18,39,368,2.5625422,0.098663315,3.5491753
4585,1-47-18,51,202,3.1626072,0.36347875,6.7973948
4586,1-47-18,57,127,11.483877,0.14260405,12.909918
4587,1-47-18,58,538,2.5625422,0.106976345,3.6323056
4588,1-47-19,14,180,6.0253215,0.19873704,8.0126915
4589,1-47-19,39,358,2.5625422,0.13011812,3.8637233
4590,1-47-19,51,207,2.5625422,0.09127038,3.475246
4591,1-47-19,57,129,8.983867,0.11934636,10.17733
4592,1-47-19,58,538,2.5625422,0.16047573,4.1672993
4593,1-47-20,14,195,2.5625422,0.06820241,3.2445664
4594,1-47-20,39,378,2.7116609,0.1287969,3.99963
4595,1-47-20,51,212,2.5625422,0.04232319,2.985774
4596,1-47-20,57,134,2.896243,0.05621548,3.4583979
4597,1-47-20,58,469,2.7813635,0.17180344,4.499398
4598,1-48-0,14,199,3.9651644,0.11489375,5.114102
4599,1-48-0,39,388,3.6125422,0.2049687,5.6622295
4600,1-48-0,51,178,2.5625422,0.123911306,3.8016553
4601,1-48-0,57,134,2.5625422,0.051646557,3.0790076
4602,1-48-0,58,592,2.5625422,0.14104417,3.9729838
4603,1-48-1,14,167,2.5625422,0.32953832,5.8579254
4604,1-48-1,39,375,5.5220127,0.077830195,6.300315
4605,1-48-1,51,197,2.5625422,0.0684111,3.246653
4606,1-48-1,57,125,3.3575385,0.093793556,4.295474
4607,1-48-1,58,584,2.5625422,0.062897354,3.1915157
4608,1-48-2,14,197,2.5625422,0.10225348,3.585077
4609,1-48-2,39,372,5.918477,0.09958288,6.9143057
4610,1-48-2,51,202,4.944032,0.09322493,5.8762817
4611,1-48-2,57,135,8.334019,0.18167496,10.150768
4612,1-48-2,58,336,2.5625422,0.37777245,6.3402667
4613,1-48-3,14,185,2.5625422,0.109992445,3.6624665
4614,1-48-3,39,364,2.5625422,0.15038382,4.0663805
4615,1-48-3,51,211,3.124745,0.2575276,5.700021
4616,1-48-3,57,125,2.5625422,0.0499127,3.061669
4617,1-48-3,58,589,2.5625422,0.066559955,3.2281418
4618,1-48-4,14,184,2.5625422,0.14043452,3.9668875
4619,1-48-4,39,370,2.5625422,0.12801436,3.8426857
4620,1-48-4,51,208,2.5625422,0.09189907,3.4815328
4621,1-48-4,57,134,2.5625422,0.078431025,3.3468523
4622,1-48-4,58,607,2.5625422,0.20605777,4.62312
4623,1-48-5,14,169,3.9745371,0.08893919,4.863929
4624,1-48-5,39,371,3.0903485,0.09457606,4.036109
4625,1-48-5,51,196,2.5625422,0.3599089,6.1616316
4626,1-48-5,57,134,2.5625422,0.05292772,3.0918193
4627,1-48-5,58,533,2.5625422,0.26171947,5.179737
